 1.773641830850e-02  1.773641830850e-02  4.420000000000e+02  1.424000000000e+03  1.405000000000e+03  7.300000000000e+02  8.360000000000e+02  1.773641830850e-02  3.930000000000e+02  9.000000000000e+02  1.875000000000e+03  1.161000000000e+03  1.082000000000e+03  1.116000000000e+04  1.996900000000e+04  2.905700000000e+04  1.842700000000e+04  1.792200000000e+04  4.841500000000e+04  5.992600000000e+04  3.603800000000e+04  3.511300000000e+04  9.788600000000e+04  5.890300000000e+04  5.529600000000e+04  4.270600000000e+04  3.939100000000e+04  4.066200000000e+04 
 5.320925492549e-02  5.320925492549e-02  4.460000000000e+02  1.511000000000e+03  1.544000000000e+03  8.890000000000e+02  9.070000000000e+02  5.320925492549e-02  3.820000000000e+02  9.400000000000e+02  2.030000000000e+03  1.246000000000e+03  1.053000000000e+03  2.429500000000e+04  4.266500000000e+04  6.349100000000e+04  4.178300000000e+04  4.307400000000e+04  1.011500000000e+05  1.306600000000e+05  8.046300000000e+04  8.301800000000e+04  2.198300000000e+05  1.367500000000e+05  1.363800000000e+05  1.036800000000e+05  9.992100000000e+04  1.112600000000e+05 
 8.868209154249e-02  8.868209154249e-02  4.580000000000e+02  1.573000000000e+03  1.563000000000e+03  8.770000000000e+02  9.410000000000e+02  8.868209154249e-02  4.230000000000e+02  9.880000000000e+02  2.103000000000e+03  1.205000000000e+03  1.161000000000e+03  2.523700000000e+04  4.400600000000e+04  6.596900000000e+04  4.368000000000e+04  4.493200000000e+04  1.059800000000e+05  1.359400000000e+05  8.344700000000e+04  8.696200000000e+04  2.289700000000e+05  1.416300000000e+05  1.421200000000e+05  1.084200000000e+05  1.038900000000e+05  1.152900000000e+05 
 1.241549281595e-01  1.241549281595e-01  4.540000000000e+02  1.577000000000e+03  1.568000000000e+03  9.120000000000e+02  1.005000000000e+03  1.241549281595e-01  4.420000000000e+02  1.031000000000e+03  2.241000000000e+03  1.352000000000e+03  1.199000000000e+03  2.609500000000e+04  4.595200000000e+04  6.858500000000e+04  4.494100000000e+04  4.682400000000e+04  1.100900000000e+05  1.417100000000e+05  8.761100000000e+04  9.049800000000e+04  2.359200000000e+05  1.472300000000e+05  1.480100000000e+05  1.126700000000e+05  1.089200000000e+05  1.202100000000e+05 
 1.596277647765e-01  1.596277647765e-01  5.090000000000e+02  1.643000000000e+03  1.688000000000e+03  9.240000000000e+02  1.034000000000e+03  1.596277647765e-01  4.290000000000e+02  1.063000000000e+03  2.275000000000e+03  1.426000000000e+03  1.260000000000e+03  2.833700000000e+04  4.806700000000e+04  7.175100000000e+04  4.708300000000e+04  4.938700000000e+04  1.143000000000e+05  1.482900000000e+05  9.149600000000e+04  9.500100000000e+04  2.481400000000e+05  1.540100000000e+05  1.539400000000e+05  1.176800000000e+05  1.134800000000e+05  1.253300000000e+05 
 1.951006013935e-01  1.951006013935e-01  5.000000000000e+02  1.715000000000e+03  1.731000000000e+03  9.790000000000e+02  1.111000000000e+03  1.951006013935e-01  4.400000000000e+02  1.081000000000e+03  2.384000000000e+03  1.437000000000e+03  1.290000000000e+03  2.940900000000e+04  5.037100000000e+04  7.504300000000e+04  4.899100000000e+04  5.110600000000e+04  1.189000000000e+05  1.537000000000e+05  9.525800000000e+04  9.918900000000e+04  2.568900000000e+05  1.613500000000e+05  1.611300000000e+05  1.216700000000e+05  1.179000000000e+05  1.304800000000e+05 
 2.305734380105e-01  2.305734380105e-01  5.540000000000e+02  1.820000000000e+03  1.913000000000e+03  1.020000000000e+03  1.136000000000e+03  2.305734380105e-01  4.650000000000e+02  1.072000000000e+03  2.355000000000e+03  1.518000000000e+03  1.354000000000e+03  2.962800000000e+04  5.253500000000e+04  7.794800000000e+04  5.178900000000e+04  5.365800000000e+04  1.242300000000e+05  1.600900000000e+05  9.911300000000e+04  1.033800000000e+05  2.684400000000e+05  1.678200000000e+05  1.671400000000e+05  1.271300000000e+05  1.224300000000e+05  1.359400000000e+05 
 2.660462746275e-01  2.660462746275e-01  5.490000000000e+02  1.897000000000e+03  1.908000000000e+03  1.062000000000e+03  1.115000000000e+03  2.660462746275e-01  5.260000000000e+02  1.165000000000e+03  2.506000000000e+03  1.541000000000e+03  1.382000000000e+03  3.077000000000e+04  5.466400000000e+04  8.077200000000e+04  5.358100000000e+04  5.570300000000e+04  1.283600000000e+05  1.671100000000e+05  1.031600000000e+05  1.069800000000e+05  2.791200000000e+05  1.743900000000e+05  1.745200000000e+05  1.324300000000e+05  1.270400000000e+05  1.403200000000e+05 
 3.015191112445e-01  3.015191112445e-01  5.710000000000e+02  1.917000000000e+03  1.958000000000e+03  1.120000000000e+03  1.195000000000e+03  3.015191112445e-01  5.290000000000e+02  1.200000000000e+03  2.648000000000e+03  1.598000000000e+03  1.524000000000e+03  3.232500000000e+04  5.631300000000e+04  8.495600000000e+04  5.555700000000e+04  5.760100000000e+04  1.341200000000e+05  1.745100000000e+05  1.080500000000e+05  1.117500000000e+05  2.910400000000e+05  1.818000000000e+05  1.817700000000e+05  1.364500000000e+05  1.326600000000e+05  1.466300000000e+05 
 3.369919478615e-01  3.369919478615e-01  6.550000000000e+02  2.029000000000e+03  2.047000000000e+03  1.158000000000e+03  1.338000000000e+03  3.369919478615e-01  5.350000000000e+02  1.302000000000e+03  2.781000000000e+03  1.652000000000e+03  1.516000000000e+03  3.347200000000e+04  5.872700000000e+04  8.848500000000e+04  5.787900000000e+04  6.050600000000e+04  1.392100000000e+05  1.811500000000e+05  1.130200000000e+05  1.174200000000e+05  3.032400000000e+05  1.892400000000e+05  1.894800000000e+05  1.422700000000e+05  1.379700000000e+05  1.540900000000e+05 
