1 1 2 2 0 1 1 2 2 0 9.191177363e+00
1 1 2 2 0 1 1 2 2 1 -6.813247503e+00
1 1 2 2 0 1 1 2 2 2 9.282074465e-01
1 1 2 2 0 1 1 2 2 3 5.273438162e-01
1 1 2 2 0 1 1 2 2 4 -1.019104031e-01
1 1 2 2 0 1 1 2 2 5 1.776089557e-02
1 1 2 2 0 1 1 2 2 6 -1.420087133e-02
1 1 2 2 0 1 1 2 2 7 -1.059223686e-03
1 1 2 2 0 1 2 2 2 0 1.074934023e-89
1 1 2 2 0 1 2 2 2 1 1.977220500e-89
1 1 2 2 0 1 2 2 2 2 2.085324699e-89
1 1 2 2 0 1 2 2 2 3 -8.625327298e-90
1 1 2 2 0 1 2 2 2 4 -2.950969814e-89
1 1 2 2 0 1 2 2 2 5 -4.382161676e-89
1 1 2 2 0 1 2 2 2 6 -1.658505157e-88
1 1 2 2 0 1 2 2 2 7 -3.041908688e-88
1 1 2 2 0 1 3 2 0 0 6.491293836e-07
1 1 2 2 0 1 3 2 0 1 -3.378028754e-07
1 1 2 2 0 1 3 2 0 2 -2.358818075e-07
1 1 2 2 0 1 3 2 0 3 -1.185435448e-07
1 1 2 2 0 1 3 2 0 4 -7.724333405e-08
1 1 2 2 0 1 3 2 0 5 -3.441624139e-08
1 1 2 2 0 1 3 2 0 6 -9.797026633e-09
1 1 2 2 0 1 3 2 0 7 -1.322542719e-08
1 1 2 2 0 1 4 2 0 0 2.119402864e-06
1 1 2 2 0 1 4 2 0 1 -1.100836954e-06
1 1 2 2 0 1 4 2 0 2 -7.696394211e-07
1 1 2 2 0 1 4 2 0 3 -3.869927468e-07
1 1 2 2 0 1 4 2 0 4 -2.525664591e-07
1 1 2 2 0 1 4 2 0 5 -1.133156210e-07
1 1 2 2 0 1 4 2 0 6 -3.368909404e-08
1 1 2 2 0 1 4 2 0 7 -4.552838407e-08
1 1 2 2 0 1 5 2 0 0 4.882883708e-06
1 1 2 2 0 1 5 2 0 1 -2.539433047e-06
1 1 2 2 0 1 5 2 0 2 -1.799712640e-06
