1 1 2 2 0 1 1 2 2 0 9.191177363e+00
1 1 2 2 0 1 1 2 2 1 -6.813247503e+00
1 1 2 2 0 1 1 2 2 2 9.282074465e-01
1 1 2 2 0 1 1 2 2 3 5.273438162e-01
1 1 2 2 0 1 1 2 2 4 -1.019104031e-01
1 1 2 2 0 1 1 2 2 5 1.776089557e-02
1 1 2 2 0 1 1 2 2 6 -1.420087133e-02
1 1 2 2 0 1 1 2 2 7 -1.059223686e-03
1 1 2 2 0 1 2 2 2 0 1.074934023e-89
1 1 2 2 0 1 2 2 2 1 1.977220500e-89
1 1 2 2 0 1 2 2 2 2 2.085324699e-89
1 1 2 2 0 1 2 2 2 3 -8.625327298e-90
1 1 2 2 0 1 2 2 2 4 -2.950969814e-89
1 1 2 2 0 1 2 2 2 5 -4.382161676e-89
1 1 2 2 0 1 2 2 2 6 -1.658505157e-88
1 1 2 2 0 1 2 2 2 7 -3.041908688e-88
1 1 2 2 0 1 3 2 0 0 6.497292956e-07
1 1 2 2 0 1 3 2 0 1 -3.381141913e-07
1 1 2 2 0 1 3 2 0 2 -2.361062205e-07
1 1 2 2 0 1 3 2 0 3 -1.186569659e-07
1 1 2 2 0 1 3 2 0 4 -7.731741967e-08
1 1 2 2 0 1 3 2 0 5 -3.445143753e-08
1 1 2 2 0 1 3 2 0 6 -9.811304943e-09
1 1 2 2 0 1 3 2 0 7 -1.324546965e-08
1 1 2 2 0 1 4 2 0 0 2.123291130e-06
1 1 2 2 0 1 4 2 0 1 -1.102859428e-06
1 1 2 2 0 1 4 2 0 2 -7.710933453e-07
1 1 2 2 0 1 4 2 0 3 -3.877266885e-07
1 1 2 2 0 1 4 2 0 4 -2.530443348e-07
1 1 2 2 0 1 4 2 0 5 -1.135399943e-07
1 1 2 2 0 1 4 2 0 6 -3.377593801e-08
1 1 2 2 0 1 4 2 0 7 -4.565059576e-08
1 1 2 2 0 1 5 2 0 0 4.892910289e-06
1 1 2 2 0 1 5 2 0 1 -2.544662406e-06
1 1 2 2 0 1 5 2 0 2 -1.803472836e-06
