1 1	2 2	0		1 1	2 2	0		    9.191057756
1 1	2 2	0		1 1	2 2	1		   -6.813256271
1 1	2 2	0		1 1	2 2	2		   0.9282081378
1 1	2 2	0		1 1	2 2	3		   0.5273437446
1 1	2 2	0		1 1	2 2	4		  -0.1019094163
1 1	2 2	0		1 1	2 2	5		   0.0177598461
1 1	2 2	0		1 1	2 2	6		 -0.01420308502
1 1	2 2	0		1 1	2 2	7		-0.001059524293
1 1	2 2	0		1 2	2 2	0		1.074934023e-89
1 1	2 2	0		1 2	2 2	1		  1.9772205e-89
1 1	2 2	0		1 2	2 2	2		2.085324699e-89
1 1	2 2	0		1 2	2 2	3		-8.625327298e-90
1 1	2 2	0		1 2	2 2	4		-2.950969814e-89
1 1	2 2	0		1 2	2 2	5		-4.382161676e-89
1 1	2 2	0		1 2	2 2	6		-1.658505157e-88
1 1	2 2	0		1 2	2 2	7		-3.041908688e-88
1 1	2 2	0		1 3	2 0	0		5.758199238e-07
1 1	2 2	0		1 3	2 0	1		-2.997691068e-07
1 1	2 2	0		1 3	2 0	2		-2.080786467e-07
1 1	2 2	0		1 3	2 0	3		-1.031896197e-07
1 1	2 2	0		1 3	2 0	4		-6.543976385e-08
1 1	2 2	0		1 3	2 0	5		-2.593348922e-08
1 1	2 2	0		1 3	2 0	6		-2.227323574e-09
1 1	2 2	0		1 3	2 0	7		-2.946245256e-09
1 1	2 2	0		1 4	2 0	0		1.881634093e-06
1 1	2 2	0		1 4	2 0	1		-9.779541768e-07
1 1	2 2	0		1 4	2 0	2		-6.798110387e-07
1 1	2 2	0		1 4	2 0	3		-3.373662219e-07
1 1	2 2	0		1 4	2 0	4		-2.14484723e-07
1 1	2 2	0		1 4	2 0	5		-8.60567435e-08
1 1	2 2	0		1 4	2 0	6		-9.54621458e-09
1 1	2 2	0		1 4	2 0	7		-1.28068611e-08
1 1	2 2	0		1 5	2 0	0		 4.33724775e-06
1 1	2 2	0		1 5	2 0	1		-2.255564206e-06
1 1	2 2	0		1 5	2 0	2		-1.587799303e-06
