1 1 2 2 0 1 1 2 2 0 9.191057756e+00
1 1 2 2 0 1 1 2 2 1 -6.813256271e+00
1 1 2 2 0 1 1 2 2 2 9.282081378e-01
1 1 2 2 0 1 1 2 2 3 5.273437446e-01
1 1 2 2 0 1 1 2 2 4 -1.019094163e-01
1 1 2 2 0 1 1 2 2 5 1.775984610e-02
1 1 2 2 0 1 1 2 2 6 -1.420308502e-02
1 1 2 2 0 1 1 2 2 7 -1.059524293e-03
1 1 2 2 0 1 2 2 2 0 1.074934023e-89
1 1 2 2 0 1 2 2 2 1 1.977220500e-89
1 1 2 2 0 1 2 2 2 2 2.085324699e-89
1 1 2 2 0 1 2 2 2 3 -8.625327298e-90
1 1 2 2 0 1 2 2 2 4 -2.950969814e-89
1 1 2 2 0 1 2 2 2 5 -4.382161676e-89
1 1 2 2 0 1 2 2 2 6 -1.658505157e-88
1 1 2 2 0 1 2 2 2 7 -3.041908688e-88
1 1 2 2 0 1 3 2 0 0 5.758199238e-07
1 1 2 2 0 1 3 2 0 1 -2.997691068e-07
1 1 2 2 0 1 3 2 0 2 -2.080786467e-07
1 1 2 2 0 1 3 2 0 3 -1.031896197e-07
1 1 2 2 0 1 3 2 0 4 -6.543976385e-08
1 1 2 2 0 1 3 2 0 5 -2.593348922e-08
1 1 2 2 0 1 3 2 0 6 -2.227323574e-09
1 1 2 2 0 1 3 2 0 7 -2.946245256e-09
1 1 2 2 0 1 4 2 0 0 1.881634093e-06
1 1 2 2 0 1 4 2 0 1 -9.779541768e-07
1 1 2 2 0 1 4 2 0 2 -6.798110387e-07
1 1 2 2 0 1 4 2 0 3 -3.373662219e-07
1 1 2 2 0 1 4 2 0 4 -2.144847230e-07
1 1 2 2 0 1 4 2 0 5 -8.605674350e-08
1 1 2 2 0 1 4 2 0 6 -9.546214580e-09
1 1 2 2 0 1 4 2 0 7 -1.280686110e-08
1 1 2 2 0 1 5 2 0 0 4.337247750e-06
1 1 2 2 0 1 5 2 0 1 -2.255564206e-06
1 1 2 2 0 1 5 2 0 2 -1.587799303e-06
1 1 2 2 0 1 5 2 0 3 -7.900130994e-07
1 1 2 2 0 1 5 2 0 4 -5.023377731e-07
1 1 2 2 0 1 5 2 0 5 -2.089542812e-07
1 1 2 2 0 1 5 2 0 6 -3.970339475e-08
1 1 2 2 0 1 5 2 0 7 -5.796823033e-08
1 1 2 2 0 1 6 2 0 0 7.152930034e-06
1 1 2 2 0 1 6 2 0 1 -3.722254602e-06
1 1 2 2 0 1 6 2 0 2 -2.633366683e-06
1 1 2 2 0 1 6 2 0 3 -1.311780620e-06
1 1 2 2 0 1 6 2 0 4 -8.327697166e-07
1 1 2 2 0 1 6 2 0 5 -3.511530540e-07
1 1 2 2 0 1 6 2 0 6 -7.678502637e-08
1 1 2 2 0 1 6 2 0 7 -1.142731337e-07
1 1 2 2 0 1 7 2 0 0 8.374110711e-06
1 1 2 2 0 1 7 2 0 1 -4.358916607e-06
1 1 2 2 0 1 7 2 0 2 -3.088195140e-06
1 1 2 2 0 1 7 2 0 3 -1.538745690e-06
1 1 2 2 0 1 7 2 0 4 -9.764592434e-07
1 1 2 2 0 1 7 2 0 5 -4.132162081e-07
1 1 2 2 0 1 7 2 0 6 -9.352352520e-08
1 1 2 2 0 1 7 2 0 7 -1.403514649e-07
1 1 2 2 0 2 2 2 2 0 1.074934023e-89
1 1 2 2 0 2 2 2 2 1 1.977220500e-89
1 1 2 2 0 2 2 2 2 2 2.085324699e-89
1 1 2 2 0 2 2 2 2 3 -8.625327298e-90
1 1 2 2 0 2 2 2 2 4 -2.950969814e-89
1 1 2 2 0 2 2 2 2 5 -4.382161676e-89
1 1 2 2 0 2 2 2 2 6 -1.658505157e-88
1 1 2 2 0 2 2 2 2 7 -3.041908688e-88
1 1 2 2 0 2 3 2 0 0 1.166418437e-90
1 1 2 2 0 2 3 2 0 1 -2.138770032e-90
1 1 2 2 0 2 3 2 0 2 -2.055550342e-89
1 1 2 2 0 2 3 2 0 3 -5.995038723e-89
1 1 2 2 0 2 3 2 0 4 -7.689893044e-89
1 1 2 2 0 2 3 2 0 5 -7.840580942e-89
1 1 2 2 0 2 3 2 0 6 -1.334362240e-88
1 1 2 2 0 2 3 2 0 7 -2.010413907e-89
1 1 2 2 0 2 4 2 0 0 1.166418437e-90
1 1 2 2 0 2 4 2 0 1 -2.138770032e-90
1 1 2 2 0 2 4 2 0 2 -2.055550342e-89
1 1 2 2 0 2 4 2 0 3 -5.995038723e-89
1 1 2 2 0 2 4 2 0 4 -7.689893044e-89
1 1 2 2 0 2 4 2 0 5 -7.840580942e-89
1 1 2 2 0 2 4 2 0 6 -1.334362240e-88
1 1 2 2 0 2 4 2 0 7 -2.010413907e-89
1 1 2 2 0 2 5 2 0 0 1.166418437e-90
1 1 2 2 0 2 5 2 0 1 -2.138770032e-90
1 1 2 2 0 2 5 2 0 2 -2.055550342e-89
1 1 2 2 0 2 5 2 0 3 -5.995038723e-89
1 1 2 2 0 2 5 2 0 4 -7.689893044e-89
1 1 2 2 0 2 5 2 0 5 -7.840580942e-89
1 1 2 2 0 2 5 2 0 6 -1.334362240e-88
1 1 2 2 0 2 5 2 0 7 -2.010413907e-89
1 1 2 2 0 2 6 2 0 0 1.166418437e-90
1 1 2 2 0 2 6 2 0 1 -2.138770032e-90
1 1 2 2 0 2 6 2 0 2 -2.055550342e-89
1 1 2 2 0 2 6 2 0 3 -5.995038723e-89
1 1 2 2 0 2 6 2 0 4 -7.689893044e-89
1 1 2 2 0 2 6 2 0 5 -7.840580942e-89
1 1 2 2 0 2 6 2 0 6 -1.334362240e-88
1 1 2 2 0 2 6 2 0 7 -2.010413907e-89
1 1 2 2 0 2 7 2 0 0 1.166418437e-90
1 1 2 2 0 2 7 2 0 1 -2.138770032e-90
1 1 2 2 0 2 7 2 0 2 -2.055550342e-89
1 1 2 2 0 2 7 2 0 3 -5.995038723e-89
1 1 2 2 0 2 7 2 0 4 -7.689893044e-89
1 1 2 2 0 2 7 2 0 5 -7.840580942e-89
1 1 2 2 0 2 7 2 0 6 -1.334362240e-88
